Data Point,Anomaly Label 
0.077178,0.0
0.085819,0.0
0.080003,0.0
0.080311,0.0
0.075416,0.0
0.084057,0.0
0.085941,0.0
0.084187,0.0
0.084272,0.0
0.076384,0.0
0.080835,0.0
0.055431,0.0
0.077478,0.0
0.079792,0.0
0.076262,0.0
0.097612,0.0
0.09468,0.0
0.078319,0.0
0.053374,0.0
0.087437,0.0
0.075963,0.0
0.087563,0.0
0.080826,0.0
0.078834,0.0
0.075102,0.0
0.084201,0.0
0.091397,0.0
0.083126,0.0
0.08012,0.0
0.076234,0.0
0.039482,0.0
0.086362,0.0
0.076818,0.0
0.083224,0.0
0.077646,0.0
0.083977,0.0
0.084702,0.0
0.080732,0.0
0.086058,0.0
0.078866,0.0
0.076491,0.0
0.06187,0.0
0.090317,0.0
0.081003,0.0
0.074934,0.0
0.079474,0.0
0.089373,0.0
0.091898,0.0
0.073746,0.0
0.071254,0.0
0.073508,0.0
0.091692,0.0
0.076239,0.0
0.080456,0.0
0.075785,0.0
0.076762,0.0
0.082542,0.0
0.078324,0.0
0.078511,0.0
0.077534,0.0
0.079212,0.0
0.057765,0.0
0.086535,0.0
0.077567,0.0
0.069973,0.0
0.077637,0.0
0.085095,0.0
0.075762,0.0
0.075972,0.0
0.072166,0.0
0.070871,0.0
0.057073,0.0
0.086058,0.0
0.077824,0.0
0.071469,0.0
0.074125,0.0
0.079937,0.0
0.079544,0.0
0.07867,0.0
0.072264,0.0
0.064834,0.0
0.049068,0.0
0.072227,0.0
0.069697,0.0
0.079236,0.0
0.065554,0.0
0.06742,0.0
0.071044,0.0
0.058391,0.0
0.05206,0.0
0.058536,0.0
0.069477,0.0
0.062183,0.0
0.088667,0.0
0.055712,0.0
0.037201,0.0
0.056563,0.0
0.066448,0.0
0.057966,0.0
0.058765,0.0
0.052271,0.0
0.056376,0.0
0.062094,0.0
0.056521,0.0
0.052121,0.0
0.053547,0.0
0.051074,0.0
0.061566,0.0
0.044789,0.0
0.046978,0.0
0.05012,0.0
0.050699,0.0
0.058284,0.0
0.055516,0.0
0.048427,0.0
0.052107,0.0
0.046206,0.0
0.056633,0.0
0.050227,0.0
0.045523,0.0
0.046192,0.0
0.051382,0.0
0.053327,0.0
0.04853,0.0
0.042451,0.0
0.046108,0.0
0.040572,0.0
0.041343,0.0
0.06411,0.0
0.032576,0.0
0.050887,0.0
0.0561,0.0
0.048609,0.0
0.051569,0.0
0.049806,0.0
0.048376,0.0
0.047922,0.0
0.062473,0.0
0.063362,0.0
0.03569,0.0
0.048516,0.0
0.049914,0.0
0.059476,0.0
0.055324,0.0
0.048399,0.0
0.053047,0.0
0.049647,0.0
0.057358,0.0
0.056474,0.0
0.047249,0.0
0.046459,0.0
0.031879,0.0
0.077417,0.0
0.061145,0.0
0.051616,0.0
0.056035,0.0
0.045472,0.0
0.058438,0.0
0.029485,0.0
0.049891,0.0
0.044976,0.0
0.047698,0.0
0.048871,0.0
0.045486,0.0
0.041708,0.0
0.044541,0.0
0.039964,0.0
0.052084,0.0
0.049175,0.0
0.04147,0.0
0.037495,0.0
0.040857,0.0
0.04276,0.0
0.040207,0.0
0.036831,0.0
0.040656,0.0
0.018315,0.0
0.045888,0.0
0.042676,0.0
0.03742,0.0
0.036509,0.0
0.037135,0.0
0.040497,0.0
0.039295,0.0
0.036139,0.0
0.036597,0.0
0.033881,0.0
0.041175,0.0
0.044691,0.0
0.035662,0.0
0.02898,0.0
0.037757,0.0
0.03648,0.0
0.038865,0.0
0.032268,0.0
0.036364,0.0
0.026086,0.0
0.037434,0.0
0.03988,0.0
0.03201,0.0
0.030509,0.0
0.033712,0.0
0.041208,0.0
0.034531,0.0
0.015061,0.0
0.033315,0.0
0.029509,0.0
0.04117,0.0
0.044976,0.0
0.030028,0.0
0.028606,0.0
0.02877,0.0
0.035517,0.0
0.038234,0.0
0.031286,0.0
0.032875,0.0
0.027302,0.0
0.021873,0.0
0.043013,0.0
0.030224,0.0
0.044757,0.0
0.022696,0.0
0.038482,0.0
0.034227,0.0
0.027914,0.0
0.032927,0.0
0.02589,0.0
0.033165,0.0
0.032618,0.0
0.024707,0.0
0.02531,0.0
0.025352,0.0
0.031552,0.0
0.029724,0.0
0.023276,0.0
0.009174,0.0
0.022126,0.0
0.031889,0.0
0.030944,0.0
0.044476,0.0
0.034755,0.0
0.029626,0.0
0.028111,0.0
0.02639,0.0
0.022182,0.0
0.027816,0.0
0.022187,0.0
0.040095,0.0
0.018105,0.0
0.025726,0.0
0.021602,0.0
0.022944,0.0
0.028073,0.0
0.02582,0.0
0.018638,0.0
0.032001,0.0
0.031735,0.0
0.045327,0.0
0.04219,0.0
0.020957,0.0
0.02106,0.0
0.022336,0.0
0.040866,0.0
0.03713,0.0
0.032464,0.0
0.028522,0.0
0.011479,0.0
0.048151,0.0
0.025932,0.0
0.034479,0.0
0.031057,0.0
0.032029,0.0
0.044027,0.0
0.042115,0.0
0.034376,0.0
0.039183,0.0
0.033694,0.0
0.045832,0.0
0.027835,0.0
0.040941,0.0
0.031239,0.0
0.037748,0.0
0.04392,0.0
0.038365,0.0
0.02971,0.0
0.026231,0.0
0.033221,0.0
0.046618,0.0
0.028634,0.0
0.040913,0.0
0.031239,0.0
0.025562,0.0
0.040483,0.0
0.043662,0.0
0.029995,0.0
0.038023,0.0
0.028695,0.0
0.039562,0.0
0.025689,0.0
0.034704,0.0
0.030154,0.0
0.044181,0.0
0.035919,0.0
0.036485,0.0
0.030173,0.0
0.033549,0.0
0.027447,0.0
0.039342,0.0
0.039337,0.0
0.03252,0.0
0.028443,0.0
0.019751,0.0
0.038846,0.0
0.037294,0.0
0.029794,0.0
0.020639,0.0
0.027601,0.0
0.036953,0.0
0.035442,0.0
0.035601,0.0
0.033628,0.0
0.035672,0.0
0.029345,0.0
0.041315,0.0
0.033413,0.0
0.037561,0.0
0.026044,0.0
0.025539,0.0
0.045654,0.0
0.047408,0.0
0.042774,0.0
0.035709,0.0
0.040544,0.0
0.063076,0.0
0.043821,0.0
0.041811,0.0
0.040586,0.0
0.043228,0.0
0.043143,0.0
0.053556,0.0
0.0432,0.0
0.042157,0.0
0.059682,0.0
0.051312,0.0
0.041839,0.0
0.038262,0.0
0.03548,0.0
0.031641,0.0
0.055894,0.0
0.039833,0.0
0.033988,0.0
0.025862,0.0
0.04499,0.0
0.054552,0.0
0.039959,0.0
0.036209,0.0
0.043574,0.0
0.04348,0.0
0.045299,0.0
0.050812,0.0
0.054903,0.0
0.042503,0.0
0.037677,0.0
0.052504,0.0
0.056647,0.0
0.04082,0.0
0.041858,0.0
0.040174,0.0
0.058316,0.0
0.048736,0.0
0.048404,0.0
0.045944,0.0
0.035171,0.0
0.058882,0.0
0.058022,0.0
0.048979,0.0
0.054833,0.0
0.05249,0.0
0.058625,0.0
0.052154,0.0
0.058672,0.0
0.035167,0.0
0.058508,0.0
0.078432,0.0
0.062193,0.0
0.056306,0.0
0.048362,0.0
0.053346,0.0
0.073966,0.0
0.042825,0.0
0.055459,0.0
0.041596,0.0
0.042652,0.0
0.076524,0.0
0.053701,0.0
0.043443,0.0
0.034933,0.0
0.043527,0.0
0.048296,0.0
0.039576,0.0
0.046342,0.0
0.035559,0.0
0.03945,0.0
0.054529,0.0
0.03786,0.0
0.025993,0.0
0.038421,0.0
0.03844,0.0
0.043069,0.0
0.043517,0.0
0.036672,0.0
0.035915,0.0
0.037776,0.0
0.05243,0.0
0.040095,0.0
0.034376,0.0
0.049301,0.0
0.048979,0.0
0.043373,0.0
0.046992,0.0
0.029364,0.0
0.035391,0.0
0.043625,0.0
0.060406,0.0
0.039912,0.0
0.036406,0.0
0.040446,0.0
0.054262,0.0
0.052037,0.0
0.032441,0.0
0.037088,0.0
0.037247,0.0
0.029406,0.0
0.057606,0.0
0.043036,0.0
0.034507,0.0
0.037388,0.0
0.041722,0.0
0.055268,0.0
0.038903,0.0
0.041493,0.0
0.030664,0.0
0.034372,0.0
0.051485,0.0
0.045743,0.0
0.02978,0.0
0.039272,0.0
0.026998,0.0
0.037855,0.0
0.041773,0.0
0.034685,0.0
0.021546,0.0
0.033259,0.0
0.047333,0.0
0.033633,0.0
0.037257,0.0
0.029673,0.0
0.030252,0.0
0.039908,0.0
0.043457,0.0
0.033006,0.0
0.025132,0.0
0.031837,0.0
0.042003,0.0
0.032978,0.0
0.029018,0.0
0.029364,0.0
0.030435,0.0
0.034531,0.0
0.029125,0.0
0.030383,0.0
0.026586,0.0
0.031833,0.0
0.042456,0.0
0.036181,0.0
0.036747,0.0
0.032964,0.0
0.030304,0.0
0.033399,0.0
0.026923,0.0
0.031721,0.0
0.037888,0.0
0.029724,0.0
0.045042,0.0
0.033184,0.0
0.034461,0.0
0.033806,0.0
0.032235,0.0
0.036523,0.0
0.025081,0.0
0.040637,0.0
0.042662,0.0
0.026306,0.0
0.060467,0.0
0.045477,0.0
0.036494,0.0
0.020223,0.0
0.023912,0.0
0.038182,0.0
0.043723,0.0
0.038435,0.0
0.041236,0.0
0.022804,0.0
0.03764,0.0
0.040609,0.0
0.032455,0.0
0.040301,0.0
0.040745,0.0
0.048441,0.0
0.027414,0.0
0.02611,0.0
0.030322,0.0
0.025343,0.0
0.036064,0.0
0.029387,0.0
0.031379,0.0
0.029111,0.0
0.028218,0.0
0.040198,0.0
0.034288,0.0
0.029841,0.0
0.031819,0.0
0.027755,0.0
0.03915,0.0
0.047637,0.0
0.034863,0.0
0.02798,0.0
0.032941,0.0
0.023529,0.0
0.041568,0.0
0.029817,0.0
0.037476,0.0
0.026558,0.0
0.041633,0.0
0.034115,0.0
0.040123,0.0
0.030603,0.0
0.033357,0.0
0.042956,0.0
0.042947,0.0
0.035447,0.0
0.036971,0.0
0.032193,0.0
0.048633,0.0
0.039711,0.0
0.040656,0.0
0.037584,0.0
0.038365,0.0
0.029616,0.0
0.048909,0.0
0.036317,0.0
0.043536,0.0
0.035307,0.0
0.051429,0.0
0.038931,0.0
0.041329,0.0
0.03981,0.0
0.040347,0.0
0.033039,0.0
0.050788,0.0
0.043373,0.0
0.033221,0.0
0.045907,0.0
0.047146,0.0
0.043793,0.0
0.049783,0.0
0.041427,0.0
0.041647,0.0
0.052219,0.0
0.046959,0.0
0.043798,0.0
0.031861,0.0
0.043073,0.0
0.060257,0.0
0.051593,0.0
0.054146,0.0
0.04507,0.0
0.047403,0.0
0.054305,0.0
0.054908,0.0
0.047576,0.0
0.034797,0.0
0.047328,0.0
0.060402,0.0
0.053613,0.0
0.041932,0.0
0.055801,0.0
0.053687,0.0
0.065166,0.0
0.052476,0.0
0.051705,0.0
0.055586,0.0
0.048273,0.0
0.062735,0.0
0.059855,0.0
0.035302,0.0
0.058377,0.0
0.058709,0.0
0.067631,0.0
0.069398,0.0
0.059083,0.0
0.082177,0.0
0.063712,0.0
0.074177,0.0
0.06988,0.0
0.072456,0.0
0.065559,0.0
0.063656,0.0
0.071011,0.0
0.076066,0.0
0.066102,0.0
0.068308,0.0
0.065031,0.0
0.075023,0.0
0.071885,0.0
0.076426,0.0
0.038781,0.0
0.067934,0.0
0.076926,0.0
0.092665,0.0
0.078558,0.0
0.082738,0.0
0.073279,0.0
0.084169,0.0
0.07874,0.0
0.052509,0.0
0.079147,0.0
0.080662,0.0
0.083912,0.0
0.07816,0.0
0.07665,0.0
0.078651,0.0
0.075748,0.0
0.088354,0.0
0.082766,0.0
0.056736,0.0
0.089373,0.0
0.077693,0.0
0.082995,0.0
0.060771,0.0
0.074312,0.0
0.083542,0.0
0.075533,0.0
0.090621,0.0
0.08567,0.0
0.079077,0.0
0.072676,0.0
0.072624,0.0
0.085408,0.0
0.084211,0.0
0.078375,0.0
0.07759,0.0
0.07254,0.0
0.089088,0.0
0.090317,0.0
0.050157,0.0
0.078282,0.0
0.072316,0.0
0.080456,0.0
0.083407,0.0
0.070487,0.0
0.072816,0.0
0.06858,0.0
0.078787,0.0
0.095489,0.0
0.075561,0.0
0.072835,0.0
0.072367,0.0
0.082682,0.0
0.070558,0.0
0.070155,0.0
0.071507,0.0
0.067317,0.0
0.075902,0.0
0.072699,0.0
0.070801,0.0
0.068697,0.0
0.068771,0.0
0.076117,0.0
0.079942,0.0
0.066929,0.0
0.072082,0.0
0.063637,0.0
0.034666,0.0
0.071385,0.0
0.074144,0.0
0.059607,0.0
0.064166,0.0
0.065779,0.0
0.07911,0.0
0.066144,0.0
0.049652,0.0
0.063904,0.0
0.067457,0.0
0.073246,0.0
0.074901,0.0
0.063324,0.0
0.061332,0.0
0.059083,0.0
0.079451,0.0
0.064311,0.0
0.040637,0.0
0.060327,0.0
0.059312,0.0
0.063932,0.0
0.062347,0.0
0.058288,0.0
0.059453,0.0
0.060266,0.0
0.070759,0.0
0.058896,0.0
0.0605,0.0
0.055815,0.0
0.0569,0.0
0.064432,0.0
0.066644,0.0
0.056446,0.0
0.059008,0.0
0.054898,0.0
0.071624,0.0
0.059252,0.0
0.035279,0.0
0.053449,0.0
0.056988,0.0
0.06988,0.0
0.069197,0.0
0.061641,0.0
0.07477,0.0
0.060028,0.0
0.077038,0.0
0.060874,0.0
0.060495,0.0
0.059425,0.0
0.063773,0.0
0.064287,0.0
0.039894,0.0
0.059481,0.0
0.060996,0.0
0.058971,0.0
0.078689,0.0
0.061421,0.0
0.03671,0.0
0.056979,0.0
0.060664,0.0
0.065774,0.0
0.062674,0.0
0.056965,0.0
0.057129,0.0
0.055062,0.0
0.076103,0.0
0.058583,0.0
0.058555,0.0
0.052986,0.0
0.05819,0.0
0.064381,0.0
0.06166,0.0
0.055015,0.0
0.056862,0.0
0.052654,0.0
0.0667,0.0
0.053136,0.0
0.031894,0.0
0.053117,0.0
0.056282,0.0
0.058929,0.0
0.058265,0.0
0.05242,0.0
0.05545,0.0
0.053907,0.0
0.074167,0.0
0.057947,0.0
0.03714,0.0
0.054407,0.0
0.056502,0.0
0.082485,0.0
0.078076,0.0
0.055754,0.0
0.055202,0.0
0.055763,0.0
0.078792,0.0
0.058003,0.0
0.033941,0.0
0.078679,0.0
0.066083,0.0
0.075098,0.0
0.053636,0.0
0.056722,0.0
0.058831,0.0
0.056381,0.0
0.074149,0.0
0.045248,0.0
0.065232,0.0
0.055113,0.0
0.058143,0.0
0.070394,0.0
0.061365,0.0
0.056049,0.0
0.057559,0.0
0.054833,0.0
0.080769,0.0
0.059845,0.0
0.033941,0.0
0.054412,0.0
0.081429,0.0
0.066307,0.0
0.040343,0.0
0.055254,0.0
0.058073,0.0
0.05444,0.0
0.075808,0.0
0.059331,0.0
0.063156,0.0
0.060561,0.0
0.06324,0.0
0.069431,0.0
0.070805,0.0
0.057699,0.0
0.073442,0.0
0.05711,0.0
0.074415,0.0
0.060346,0.0
0.036677,0.0
0.054833,0.0
0.058284,0.0
0.064208,0.0
0.060855,0.0
0.05661,0.0
0.057204,0.0
0.054562,0.0
0.079287,0.0
0.067948,0.0
0.061388,0.0
0.063039,0.0
0.065947,0.0
0.071577,0.0
0.070296,0.0
0.064876,0.0
0.06548,0.0
0.059883,0.0
0.08061,0.0
0.063544,0.0
0.065419,0.0
0.058728,0.0
0.067126,0.0
0.07175,0.0
0.068079,0.0
0.03569,0.0
0.060355,0.0
0.060406,0.0
0.073101,0.0
0.061164,0.0
0.063287,0.0
0.059579,0.0
0.073457,0.0
0.07636,0.0
0.06655,0.0
0.060519,0.0
0.05906,0.0
0.060795,0.0
0.072966,0.0
0.064998,0.0
0.039941,0.0
0.064072,0.0
0.063329,0.0
0.066948,0.0
0.068056,0.0
0.056217,0.0
0.057531,0.0
0.059925,0.0
0.068449,0.0
0.063736,0.0
0.062693,0.0
0.062412,0.0
0.073807,0.0
0.07196,0.0
0.072568,0.0
0.062305,0.0
0.06678,0.0
0.064016,0.0
0.034634,0.0
0.071198,0.0
0.065877,0.0
0.065012,0.0
0.065339,0.0
0.061664,0.0
0.081845,0.0
0.064615,0.0
0.063899,0.0
0.064362,0.0
0.073354,0.0
0.075701,0.0
0.075243,0.0
0.063904,0.0
0.036055,0.0
0.064414,0.0
0.087489,0.0
0.06764,0.0
0.064736,0.0
0.066382,0.0
0.070777,0.0
0.075967,0.0
0.079007,0.0
0.075841,0.0
0.08451,0.0
0.074209,0.0
0.057896,0.0
0.074794,0.0
0.073344,0.0
0.071825,0.0
0.072676,0.0
0.085726,0.0
0.07715,0.0
0.069786,0.0
0.07261,0.0
0.066448,0.0
0.085291,0.0
0.081415,0.0
0.080087,0.0
0.071306,0.0
0.056114,0.0
0.078792,0.0
0.074696,0.0
0.064657,0.0
0.067009,0.0
0.065035,0.0
0.08876,0.0
0.067766,0.0
0.067532,0.0
0.062066,0.0
0.066027,0.0
0.082705,0.0
0.068837,0.0
0.06576,0.0
0.06829,0.0
0.068748,0.0
0.089639,0.0
0.068832,0.0
0.066971,0.0
0.067892,0.0
0.073204,0.0
0.074438,0.0
0.041591,0.0
0.06613,0.0
0.067102,0.0
0.061893,0.0
0.081742,0.0
0.068991,0.0
0.072063,0.0
0.074518,0.0
0.056212,0.0
0.085057,0.0
0.083608,0.0
0.072409,0.0
0.074504,0.0
0.069791,0.0
0.084314,0.0
0.069075,0.0
0.077085,0.0
0.072096,0.0
0.047459,0.0
0.078277,0.0
0.072877,0.0
0.065045,0.0
0.067299,0.0
0.067995,0.0
0.088372,0.0
0.071778,0.0
0.066279,0.0
0.071437,0.0
0.084641,0.0
0.078572,0.0
0.045201,0.0
0.067514,0.0
0.066111,0.0
0.066929,0.0
0.061094,0.0
0.064764,0.0
0.065639,0.0
0.060551,0.0
0.066967,0.0
0.094011,0.0
0.065751,0.0
0.060046,0.0
0.060332,0.0
0.056268,0.0
0.074798,0.0
0.060804,0.0
0.06093,0.0
0.058162,0.0
0.046496,0.0
0.065971,0.0
0.063923,0.0
0.056413,0.0
0.059761,0.0
0.059434,0.0
0.072306,0.0
0.058592,0.0
0.0561,0.0
0.056596,0.0
0.032744,0.0
0.047945,0.0
0.044065,0.0
0.036686,0.0
0.03865,0.0
0.038945,0.0
0.051527,0.0
0.041989,0.0
0.04124,0.0
0.037243,0.0
0.040946,0.0
0.04356,0.0
0.043681,0.0
0.037565,0.0
0.038758,0.0
0.037855,0.0
0.051457,0.0
0.03548,0.0
0.035924,0.0
0.037411,0.0
0.039076,0.0
0.047249,0.0
0.040787,0.0
0.032983,0.0
0.037621,0.0
0.034044,0.0
0.050064,0.0
0.039043,0.0
0.030809,0.0
0.032562,0.0
0.037743,0.0
0.04261,0.0
0.035419,0.0
0.030589,0.0
0.032618,0.0
0.028331,0.0
0.041638,0.0
0.039291,0.0
0.029958,0.0
0.033016,0.0
0.032001,0.0
0.040913,0.0
0.032847,0.0
0.032408,0.0
0.048076,0.0
0.030234,0.0
0.041306,0.0
0.035788,0.0
0.034629,0.0
0.033016,0.0
0.030636,0.0
0.037037,0.0
0.036976,0.0
0.034648,0.0
0.034909,0.0
0.038692,0.0
0.049844,0.0
0.041427,0.0
0.042213,0.0
0.040941,0.0
0.043789,0.0
0.048081,0.0
0.040918,0.0
0.03361,0.0
0.036658,0.0
0.035999,0.0
0.052869,0.0
0.036434,0.0
0.024772,0.0
0.03195,0.0
0.038514,0.0
0.043293,0.0
0.03987,0.0
0.038089,0.0
0.033913,0.0
0.032875,0.0
0.033296,0.0
0.039931,0.0
0.038977,0.0
0.034044,0.0
0.035569,0.0
0.039772,0.0
0.036672,0.0
0.035601,0.0
0.037406,0.0
0.036134,0.0
0.037219,0.0
0.039043,0.0
0.035447,0.0
0.033329,0.0
0.036579,0.0
0.035704,0.0
0.039085,0.0
0.033231,0.0
0.035662,0.0
0.029177,0.0
0.043639,0.0
0.034129,0.0
0.033778,0.0
0.035714,0.0
0.037963,0.0
0.035026,0.0
0.039805,0.0
0.03439,0.0
0.030598,0.0
0.029724,0.0
0.038257,0.0
0.049287,0.0
0.032684,0.0
0.032207,0.0
0.034928,0.0
0.040249,0.0
0.033979,0.0
0.03266,0.0
0.032413,0.0
0.029387,0.0
0.047221,0.0
0.040979,0.0
0.035531,0.0
0.032674,0.0
0.040226,0.0
0.039735,0.0
0.03959,0.0
0.0362,0.0
0.034774,0.0
0.033899,0.0
0.036897,0.0
0.040558,0.0
0.035667,0.0
0.036541,0.0
0.041395,0.0
0.045523,0.0
0.043503,0.0
0.033488,0.0
0.032922,0.0
0.037037,0.0
0.041671,0.0
0.038066,0.0
0.036981,0.0
0.033147,0.0
0.031519,0.0
0.037266,0.0
0.03648,0.0
0.033306,0.0
0.035078,0.0
0.036897,0.0
0.044738,0.0
0.042143,0.0
0.040936,0.0
0.033048,0.0
0.034531,0.0
0.039721,0.0
0.04218,0.0
0.034615,0.0
0.032244,0.0
0.029761,0.0
0.040848,0.0
0.036335,0.0
0.038856,0.0
0.050424,0.0
0.036985,0.0
0.058139,0.0
0.063273,0.0
0.061192,0.0
0.067069,0.0
0.065929,0.0
0.073223,0.0
0.069234,0.0
0.072844,0.0
0.075444,0.0
0.10282,0.0
0.080582,0.0
0.086698,0.0
0.080835,0.0
0.081349,0.0
0.086016,0.0
0.093796,0.0
0.10643,0.0
0.100894,0.0
0.06071,0.0
0.106355,0.0
0.105598,0.0
0.0768,0.0
0.100263,0.0
0.102914,0.0
0.061052,0.0
0.104429,0.0
0.106266,0.0
0.060668,0.0
0.0977,0.0
0.099295,0.0
0.092113,0.0
0.094661,0.0
0.093936,0.0
0.059546,0.0
0.087877,0.0
0.091,0.0
0.088456,0.0
0.084917,0.0
0.084538,0.0
0.101006,0.0
0.063918,0.0
0.106907,0.0
0.088096,0.0
0.088672,0.0
0.082051,0.0
0.066812,0.0
0.092169,0.0
0.085651,0.0
0.080218,0.0
0.096256,0.0
0.07997,0.0
0.093249,0.0
0.072372,0.0
0.050396,0.0
0.07463,0.0
0.085464,0.0
0.080157,0.0
0.078226,0.0
0.074555,0.0
0.095737,0.0
0.055263,0.0
0.083809,0.0
0.075706,0.0
0.076449,0.0
0.075766,0.0
0.088344,0.0
0.081279,0.0
0.076327,0.0
0.073059,0.0
0.083823,0.0
0.075921,0.0
0.052373,0.0
0.082401,0.0
0.081195,0.0
0.070969,0.0
0.081288,0.0
0.073597,0.0
0.072428,0.0
0.069487,0.0
0.088424,0.0
0.073457,0.0
0.047296,0.0
0.069987,0.0
0.068818,0.0
0.065765,0.0
0.083865,0.0
0.069332,0.0
0.06893,0.0
0.06894,0.0
0.076543,0.0
0.072503,0.0
0.067584,0.0
0.05344,0.0
0.070371,0.0
0.063703,0.0
0.057568,0.0
0.074761,0.0
0.06966,0.0
0.06482,0.0
0.068538,0.0
0.065732,0.0
0.075084,0.0
0.067659,0.0
0.068178,0.0
0.063581,0.0
0.076117,0.0
0.087114,0.0
0.07413,0.0
0.067186,0.0
0.075916,0.0
0.063506,0.0
0.078179,0.0
0.031482,0.0
0.059195,0.0
0.086006,0.0
0.037486,0.0
0.066331,0.0
0.054393,0.0
0.053898,0.0
0.083589,0.0
0.053678,0.0
0.036639,0.0
0.048408,0.0
0.05408,0.0
0.051233,0.0
0.055558,0.0
0.054449,0.0
0.048567,0.0
0.049474,0.0
0.055862,0.0
0.045528,0.0
0.067172,0.0
0.060364,0.0
0.03447,0.0
0.0623,0.0
0.073887,0.0
0.081536,0.0
0.073845,0.0
0.08682,0.0
0.054328,0.0
0.075748,0.0
0.090308,0.0
0.08574,0.0
0.073115,0.0
0.068902,0.0
0.044663,0.0
0.080849,0.0
0.080653,0.0
0.068893,0.0
0.080751,0.0
0.070445,0.0
0.084711,0.0
0.072367,0.0
0.050639,0.0
0.061295,0.0
0.07774,0.0
0.079661,0.0
0.074597,0.0
0.06836,0.0
0.051401,0.0
0.077833,0.0
0.081508,0.0
0.07168,0.0
0.07305,0.0
0.06757,0.0
0.078338,0.0
0.079376,0.0
0.070043,0.0
0.068033,0.0
0.075215,0.0
0.063941,0.0
0.09281,0.0
0.068851,0.0
0.055469,0.0
0.04745,0.0
0.073363,0.0
0.076248,0.0
0.070464,0.0
0.064559,0.0
0.048081,0.0
0.069889,0.0
0.07614,0.0
0.065779,0.0
0.071619,0.0
0.065718,0.0
0.072816,0.0
0.073854,0.0
0.071282,0.0
0.065222,0.0
0.046108,0.0
0.071395,0.0
0.077641,0.0
0.067369,0.0
0.070534,0.0
0.067219,0.0
0.077496,0.0
0.081494,0.0
0.076234,0.0
0.069459,0.0
0.085188,0.0
0.069889,0.0
0.058265,0.0
0.074069,0.0
0.076706,0.0
0.096878,0.0
0.046585,0.0
0.096242,0.0
0.071759,0.0
0.067598,0.0
0.07723,0.0
0.067705,0.0
0.082672,0.0
0.068365,0.0
0.07038,0.0
0.066602,0.0
0.07536,0.0
0.082766,0.0
0.0716,0.0
0.065872,0.0
0.071114,0.0
0.065882,0.0
0.05437,0.0
0.068439,0.0
0.072049,0.0
0.068196,0.0
0.080349,0.0
0.07254,0.0
0.075841,0.0
0.064049,0.0
0.075462,0.0
0.062997,0.0
0.052046,0.0
0.093932,0.0
0.048072,0.0
0.057924,0.0
0.072872,0.0
0.076323,0.0
0.071829,0.0
0.068907,0.0
0.070572,0.0
0.066672,0.0
0.079685,0.0
0.071507,0.0
0.0706,0.0
0.067864,0.0
0.07239,0.0
0.084183,0.0
0.076,0.0
0.066672,0.0
0.082261,0.0
0.073527,0.0
0.103059,0.0
0.077272,0.0
0.080335,0.0
0.07572,0.0
0.050475,0.0
0.0768,0.0
0.082738,0.0
0.077351,0.0
0.082004,0.0
0.076449,0.0
0.085501,0.0
0.077581,0.0
0.078801,0.0
0.072891,0.0
0.082177,0.0
0.080704,0.0
0.076024,0.0
0.076215,0.0
0.078834,0.0
0.077665,0.0
0.08242,0.0
0.076285,0.0
0.07593,0.0
0.088115,0.0
0.078478,0.0
0.081807,0.0
0.082649,0.0
0.079802,0.0
0.05834,0.0
0.085221,0.0
0.088915,0.0
0.088737,0.0
0.067486,0.0
0.082429,0.0
0.054407,0.0
0.084426,0.0
0.092375,0.0
0.06944,0.0
0.081396,0.0
0.079965,0.0
0.051565,0.0
0.085782,0.0
0.074616,0.0
0.07167,0.0
0.075776,0.0
0.068107,0.0
0.08293,0.0
0.073471,0.0
0.050849,0.0
0.079044,0.0
0.075004,0.0
0.083131,0.0
0.076304,0.0
0.069015,0.0
0.080769,0.0
0.066765,0.0
0.074892,0.0
0.070413,0.0
0.071264,0.0
0.069005,0.0
0.072082,0.0
0.079427,0.0
0.074205,0.0
0.071951,0.0
0.073499,0.0
0.069837,0.0
0.08264,0.0
0.067313,0.0
0.049432,0.0
0.075411,0.0
0.069749,0.0
0.077758,0.0
0.068706,0.0
0.066508,0.0
0.071268,0.0
0.063881,0.0
0.075888,0.0
0.067294,0.0
0.070604,0.0
0.064797,0.0
0.07132,0.0
0.074518,0.0
0.070586,0.0
0.065026,0.0
0.069197,0.0
0.06771,0.0
0.075378,0.0
0.0662,0.0
0.043106,0.0
0.07074,0.0
0.065157,0.0
0.077468,0.0
0.085688,0.0
0.062646,0.0
0.064769,0.0
0.06237,0.0
0.07823,0.0
0.065872,0.0
0.067303,0.0
0.05992,0.0
0.066667,0.0
0.072718,0.0
0.068028,0.0
0.059906,0.0
0.06237,0.0
0.058943,0.0
0.076617,0.0
0.064615,0.0
0.041437,0.0
0.044813,0.0
0.043765,0.0
0.051279,0.0
0.048684,0.0
0.042124,0.0
0.048521,0.0
0.040679,0.0
0.054725,0.0
0.040759,0.0
0.045972,0.0
0.041998,0.0
0.042966,0.0
0.049535,0.0
0.044406,0.0
0.041254,0.0
0.043625,0.0
0.031735,0.0
0.048792,0.0
0.037724,0.0
0.045565,0.0
0.036335,0.0
0.03988,0.0
0.046931,0.0
0.043251,0.0
0.033806,0.0
0.034362,0.0
0.037102,0.0
0.041928,0.0
0.037467,0.0
0.040483,0.0
0.031225,0.0
0.038701,0.0
0.038491,0.0
0.042185,0.0
